Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_26_nn_18', 'ga_generation_25_nn_16.keras', 'ga_generation_25_nn_19.keras', '0.7474747474747474', '__one_point_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_19', 'ga_generation_25_nn_3.keras', 'ga_generation_25_nn_18.keras', '0.7474747474747474', 'None', '0.25252525252525254', 'None'
'ga_generation_26_nn_20', 'ga_generation_25_nn_3.keras', 'ga_generation_25_nn_18.keras', '0.7474747474747474', 'None', '0.25252525252525254', '__displacement_inversion_mutation'
'ga_generation_27_nn_1', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_7.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_2', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_7.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_3', 'ga_generation_26_nn_4.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_4', 'ga_generation_26_nn_4.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', '__partial_shuffle_mutation'
'ga_generation_27_nn_5', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_6', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_19.keras', '0.7373737373737373', 'None', '0.26262626262626265', '__inversion_mutation'
'ga_generation_27_nn_7', 'ga_generation_26_nn_4.keras', 'ga_generation_26_nn_7.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', '__inversion_mutation'
'ga_generation_27_nn_8', 'ga_generation_26_nn_4.keras', 'ga_generation_26_nn_7.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_9', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_4.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_10', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_4.keras', '0.7373737373737373', '__arithmetic_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_11', 'ga_generation_26_nn_5.keras', 'ga_generation_26_nn_14.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_12', 'ga_generation_26_nn_5.keras', 'ga_generation_26_nn_14.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_13', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_13.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_14', 'ga_generation_26_nn_19.keras', 'ga_generation_26_nn_13.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_15', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_4.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_16', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_4.keras', '0.7373737373737373', 'None', '0.26262626262626265', 'None'
'ga_generation_27_nn_17', 'ga_generation_26_nn_4.keras', 'ga_generation_26_nn_14.keras', '0.7373737373737373', '__multi_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_18', 'ga_generation_26_nn_4.keras', 'ga_generation_26_nn_14.keras', '0.7373737373737373', '__multi_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_19', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_5.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', '__swap_mutation'
'ga_generation_27_nn_20', 'ga_generation_26_nn_13.keras', 'ga_generation_26_nn_5.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', '__displacement_inversion_mutation'
'ga_generation_28_nn_1', 'ga_generation_27_nn_6.keras', 'ga_generation_27_nn_5.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_2', 'ga_generation_27_nn_6.keras', 'ga_generation_27_nn_5.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_3', 'ga_generation_27_nn_2.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_28_nn_4', 'ga_generation_27_nn_2.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', 'None', '0.2727272727272727', '__swap_mutation'
'ga_generation_28_nn_5', 'ga_generation_27_nn_5.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__arithmetic_crossover', '0.2727272727272727', '__partial_shuffle_mutation'
'ga_generation_28_nn_6', 'ga_generation_27_nn_5.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__arithmetic_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_7', 'ga_generation_27_nn_2.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', '__displacement_mutation'
'ga_generation_28_nn_8', 'ga_generation_27_nn_2.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__uniform_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_9', 'ga_generation_27_nn_6.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', 'None', '0.2727272727272727', '__displacement_mutation'
'ga_generation_28_nn_10', 'ga_generation_27_nn_6.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_28_nn_11', 'ga_generation_27_nn_9.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_12', 'ga_generation_27_nn_9.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_13', 'ga_generation_27_nn_19.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_28_nn_14', 'ga_generation_27_nn_19.keras', 'ga_generation_27_nn_12.keras', '0.7272727272727273', 'None', '0.2727272727272727', '__displacement_inversion_mutation'
'ga_generation_28_nn_15', 'ga_generation_27_nn_5.keras', 'ga_generation_27_nn_2.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_28_nn_16', 'ga_generation_27_nn_5.keras', 'ga_generation_27_nn_2.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_28_nn_17', 'ga_generation_27_nn_6.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', 'None', '0.2727272727272727', '__inversion_mutation'
'ga_generation_28_nn_18', 'ga_generation_27_nn_6.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_28_nn_19', 'ga_generation_27_nn_12.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__multivariate_crossover', '0.2727272727272727', '__displacement_inversion_mutation'
'ga_generation_28_nn_20', 'ga_generation_27_nn_12.keras', 'ga_generation_27_nn_19.keras', '0.7272727272727273', '__multivariate_crossover', '0.2727272727272727', 'None'
'ga_generation_29_nn_1', 'ga_generation_28_nn_13.keras', 'ga_generation_28_nn_11.keras', '0.7171717171717171', '__multi_point_crossover', '0.2828282828282828', '__displacement_mutation'
'ga_generation_29_nn_2', 'ga_generation_28_nn_13.keras', 'ga_generation_28_nn_11.keras', '0.7171717171717171', '__multi_point_crossover', '0.2828282828282828', '__partial_shuffle_mutation'
'ga_generation_29_nn_3', 'ga_generation_28_nn_11.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__uniform_crossover', '0.2828282828282828', '__swap_mutation'
'ga_generation_29_nn_4', 'ga_generation_28_nn_11.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__uniform_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_5', 'ga_generation_28_nn_3.keras', 'ga_generation_28_nn_20.keras', '0.7171717171717171', '__one_point_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_6', 'ga_generation_28_nn_3.keras', 'ga_generation_28_nn_20.keras', '0.7171717171717171', '__one_point_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_7', 'ga_generation_28_nn_11.keras', 'ga_generation_28_nn_9.keras', '0.7171717171717171', 'None', '0.2828282828282828', 'None'
'ga_generation_29_nn_8', 'ga_generation_28_nn_11.keras', 'ga_generation_28_nn_9.keras', '0.7171717171717171', 'None', '0.2828282828282828', 'None'
'ga_generation_29_nn_9', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', 'None', '0.2828282828282828', 'None'
'ga_generation_29_nn_10', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', 'None', '0.2828282828282828', 'None'
'ga_generation_29_nn_11', 'ga_generation_28_nn_5.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__arithmetic_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_12', 'ga_generation_28_nn_5.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__arithmetic_crossover', '0.2828282828282828', '__displacement_inversion_mutation'
'ga_generation_29_nn_13', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_5.keras', '0.7171717171717171', '__multivariate_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_14', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_5.keras', '0.7171717171717171', '__multivariate_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_15', 'ga_generation_28_nn_20.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__average_crossover_and_flat_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_16', 'ga_generation_28_nn_20.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__average_crossover_and_flat_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_17', 'ga_generation_28_nn_20.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__one_point_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_18', 'ga_generation_28_nn_20.keras', 'ga_generation_28_nn_13.keras', '0.7171717171717171', '__one_point_crossover', '0.2828282828282828', '__swap_mutation'
'ga_generation_29_nn_19', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_20.keras', '0.7171717171717171', '__average_crossover_and_flat_crossover', '0.2828282828282828', '__displacement_inversion_mutation'
'ga_generation_29_nn_20', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_20.keras', '0.7171717171717171', '__average_crossover_and_flat_crossover', '0.2828282828282828', 'None'
'ga_generation_30_nn_1', 'ga_generation_29_nn_19.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', '__average_crossover_and_flat_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_2', 'ga_generation_29_nn_19.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', '__average_crossover_and_flat_crossover', '0.29292929292929293', '__swap_mutation'
'ga_generation_30_nn_3', 'ga_generation_29_nn_4.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', '__average_crossover_and_flat_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_4', 'ga_generation_29_nn_4.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', '__average_crossover_and_flat_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_5', 'ga_generation_29_nn_12.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_6', 'ga_generation_29_nn_12.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_7', 'ga_generation_29_nn_19.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__arithmetic_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_8', 'ga_generation_29_nn_19.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__arithmetic_crossover', '0.29292929292929293', '__partial_shuffle_mutation'
'ga_generation_30_nn_9', 'ga_generation_29_nn_10.keras', 'ga_generation_29_nn_3.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_10', 'ga_generation_29_nn_10.keras', 'ga_generation_29_nn_3.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', '__inversion_mutation'
'ga_generation_30_nn_11', 'ga_generation_29_nn_19.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_12', 'ga_generation_29_nn_19.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_13', 'ga_generation_29_nn_15.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_14', 'ga_generation_29_nn_15.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_15', 'ga_generation_29_nn_12.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_16', 'ga_generation_29_nn_12.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_17', 'ga_generation_29_nn_12.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__arithmetic_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_18', 'ga_generation_29_nn_12.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__arithmetic_crossover', '0.29292929292929293', '__swap_mutation'
'ga_generation_30_nn_19', 'ga_generation_29_nn_15.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_20', 'ga_generation_29_nn_15.keras', 'ga_generation_29_nn_19.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', '__partial_shuffle_mutation'
'ga_generation_31_nn_1', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_17.keras', '0.696969696969697', 'None', '0.30303030303030304', 'None'
'ga_generation_31_nn_2', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_17.keras', '0.696969696969697', 'None', '0.30303030303030304', 'None'
'ga_generation_31_nn_3', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_11.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', '__inversion_mutation'
'ga_generation_31_nn_4', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_11.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', '__partial_shuffle_mutation'
'ga_generation_31_nn_5', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_9.keras', '0.696969696969697', '__arithmetic_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_6', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_9.keras', '0.696969696969697', '__arithmetic_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_7', 'ga_generation_30_nn_17.keras', 'ga_generation_30_nn_9.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_8', 'ga_generation_30_nn_17.keras', 'ga_generation_30_nn_9.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', '__displacement_mutation'
'ga_generation_31_nn_9', 'ga_generation_30_nn_9.keras', 'ga_generation_30_nn_15.keras', '0.696969696969697', 'None', '0.30303030303030304', '__partial_shuffle_mutation'
'ga_generation_31_nn_10', 'ga_generation_30_nn_9.keras', 'ga_generation_30_nn_15.keras', '0.696969696969697', 'None', '0.30303030303030304', 'None'
'ga_generation_31_nn_11', 'ga_generation_30_nn_11.keras', 'ga_generation_30_nn_15.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_12', 'ga_generation_30_nn_11.keras', 'ga_generation_30_nn_15.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_13', 'ga_generation_30_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', '__uniform_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_14', 'ga_generation_30_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', '__uniform_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_15', 'ga_generation_30_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', 'None', '0.30303030303030304', 'None'
'ga_generation_31_nn_16', 'ga_generation_30_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', 'None', '0.30303030303030304', '__swap_mutation'
'ga_generation_31_nn_17', 'ga_generation_30_nn_14.keras', 'ga_generation_30_nn_17.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_18', 'ga_generation_30_nn_14.keras', 'ga_generation_30_nn_17.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', '__swap_mutation'
'ga_generation_31_nn_19', 'ga_generation_30_nn_11.keras', 'ga_generation_30_nn_13.keras', '0.696969696969697', '__arithmetic_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_20', 'ga_generation_30_nn_11.keras', 'ga_generation_30_nn_13.keras', '0.696969696969697', '__arithmetic_crossover', '0.30303030303030304', 'None'
'ga_generation_32_nn_1', 'ga_generation_31_nn_4.keras', 'ga_generation_31_nn_3.keras', '0.6868686868686869', 'None', '0.31313131313131315', '__inversion_mutation'
'ga_generation_32_nn_2', 'ga_generation_31_nn_4.keras', 'ga_generation_31_nn_3.keras', '0.6868686868686869', 'None', '0.31313131313131315', '__partial_shuffle_mutation'
'ga_generation_32_nn_3', 'ga_generation_31_nn_8.keras', 'ga_generation_31_nn_18.keras', '0.6868686868686869', '__one_point_crossover', '0.31313131313131315', '__swap_mutation'
'ga_generation_32_nn_4', 'ga_generation_31_nn_8.keras', 'ga_generation_31_nn_18.keras', '0.6868686868686869', '__one_point_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_5', 'ga_generation_31_nn_4.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_6', 'ga_generation_31_nn_4.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', '__partial_shuffle_mutation'
'ga_generation_32_nn_7', 'ga_generation_31_nn_18.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__uniform_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_8', 'ga_generation_31_nn_18.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__uniform_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_9', 'ga_generation_31_nn_4.keras', 'ga_generation_31_nn_18.keras', '0.6868686868686869', 'None', '0.31313131313131315', '__displacement_mutation'
'ga_generation_32_nn_10', 'ga_generation_31_nn_4.keras', 'ga_generation_31_nn_18.keras', '0.6868686868686869', 'None', '0.31313131313131315', 'None'
'ga_generation_32_nn_11', 'ga_generation_31_nn_3.keras', 'ga_generation_31_nn_8.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_12', 'ga_generation_31_nn_3.keras', 'ga_generation_31_nn_8.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_13', 'ga_generation_31_nn_18.keras', 'ga_generation_31_nn_4.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', '__displacement_inversion_mutation'
'ga_generation_32_nn_14', 'ga_generation_31_nn_18.keras', 'ga_generation_31_nn_4.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_15', 'ga_generation_31_nn_18.keras', 'ga_generation_31_nn_3.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_16', 'ga_generation_31_nn_18.keras', 'ga_generation_31_nn_3.keras', '0.6868686868686869', '__arithmetic_crossover', '0.31313131313131315', '__displacement_inversion_mutation'
'ga_generation_32_nn_17', 'ga_generation_31_nn_8.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__average_crossover_and_flat_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_18', 'ga_generation_31_nn_8.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__average_crossover_and_flat_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_19', 'ga_generation_31_nn_10.keras', 'ga_generation_31_nn_18.keras', '0.6868686868686869', '__multivariate_crossover', '0.31313131313131315', '__partial_shuffle_mutation'
'ga_generation_32_nn_20', 'ga_generation_31_nn_10.keras', 'ga_generation_31_nn_18.keras', '0.6868686868686869', '__multivariate_crossover', '0.31313131313131315', '__displacement_mutation'
'ga_generation_33_nn_1', 'ga_generation_32_nn_4.keras', 'ga_generation_32_nn_12.keras', '0.6767676767676767', '__arithmetic_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_2', 'ga_generation_32_nn_4.keras', 'ga_generation_32_nn_12.keras', '0.6767676767676767', '__arithmetic_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_3', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', '__multivariate_crossover', '0.32323232323232326', '__partial_shuffle_mutation'
'ga_generation_33_nn_4', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', '__multivariate_crossover', '0.32323232323232326', '__partial_shuffle_mutation'
'ga_generation_33_nn_5', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
'ga_generation_33_nn_6', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
'ga_generation_33_nn_7', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_4.keras', '0.6767676767676767', '__multi_point_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_8', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_4.keras', '0.6767676767676767', '__multi_point_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_9', 'ga_generation_32_nn_4.keras', 'ga_generation_32_nn_13.keras', '0.6767676767676767', '__one_point_crossover', '0.32323232323232326', '__partial_shuffle_mutation'
'ga_generation_33_nn_10', 'ga_generation_32_nn_4.keras', 'ga_generation_32_nn_13.keras', '0.6767676767676767', '__one_point_crossover', '0.32323232323232326', '__inversion_mutation'
'ga_generation_33_nn_11', 'ga_generation_32_nn_18.keras', 'ga_generation_32_nn_12.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
'ga_generation_33_nn_12', 'ga_generation_32_nn_18.keras', 'ga_generation_32_nn_12.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
'ga_generation_33_nn_13', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', 'None', '0.32323232323232326', '__displacement_inversion_mutation'
'ga_generation_33_nn_14', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
'ga_generation_33_nn_15', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_11.keras', '0.6767676767676767', '__uniform_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_16', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_11.keras', '0.6767676767676767', '__uniform_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_17', 'ga_generation_32_nn_11.keras', 'ga_generation_32_nn_9.keras', '0.6767676767676767', '__arithmetic_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_18', 'ga_generation_32_nn_11.keras', 'ga_generation_32_nn_9.keras', '0.6767676767676767', '__arithmetic_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_19', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', '__one_point_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_20', 'ga_generation_32_nn_9.keras', 'ga_generation_32_nn_18.keras', '0.6767676767676767', '__one_point_crossover', '0.32323232323232326', 'None'
'ga_generation_34_nn_1', 'ga_generation_33_nn_19.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', 'None', '0.3333333333333333', 'None'
'ga_generation_34_nn_2', 'ga_generation_33_nn_19.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', 'None', '0.3333333333333333', 'None'
'ga_generation_34_nn_3', 'ga_generation_33_nn_13.keras', 'ga_generation_33_nn_9.keras', '0.6666666666666667', '__multivariate_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_4', 'ga_generation_33_nn_13.keras', 'ga_generation_33_nn_9.keras', '0.6666666666666667', '__multivariate_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_5', 'ga_generation_33_nn_12.keras', 'ga_generation_33_nn_17.keras', '0.6666666666666667', '__multi_point_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_6', 'ga_generation_33_nn_12.keras', 'ga_generation_33_nn_17.keras', '0.6666666666666667', '__multi_point_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_7', 'ga_generation_33_nn_6.keras', 'ga_generation_33_nn_19.keras', '0.6666666666666667', '__multi_point_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_8', 'ga_generation_33_nn_6.keras', 'ga_generation_33_nn_19.keras', '0.6666666666666667', '__multi_point_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_9', 'ga_generation_33_nn_6.keras', 'ga_generation_33_nn_12.keras', '0.6666666666666667', 'None', '0.3333333333333333', '__swap_mutation'
'ga_generation_34_nn_10', 'ga_generation_33_nn_6.keras', 'ga_generation_33_nn_12.keras', '0.6666666666666667', 'None', '0.3333333333333333', 'None'
'ga_generation_34_nn_11', 'ga_generation_33_nn_9.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', '__uniform_crossover', '0.3333333333333333', '__partial_shuffle_mutation'
'ga_generation_34_nn_12', 'ga_generation_33_nn_9.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', '__uniform_crossover', '0.3333333333333333', '__partial_shuffle_mutation'
'ga_generation_34_nn_13', 'ga_generation_33_nn_17.keras', 'ga_generation_33_nn_12.keras', '0.6666666666666667', '__multivariate_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_14', 'ga_generation_33_nn_17.keras', 'ga_generation_33_nn_12.keras', '0.6666666666666667', '__multivariate_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_15', 'ga_generation_33_nn_6.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', 'None', '0.3333333333333333', '__partial_shuffle_mutation'
'ga_generation_34_nn_16', 'ga_generation_33_nn_6.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', 'None', '0.3333333333333333', 'None'
'ga_generation_34_nn_17', 'ga_generation_33_nn_13.keras', 'ga_generation_33_nn_19.keras', '0.6666666666666667', '__average_crossover_and_flat_crossover', '0.3333333333333333', 'None'
