Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_17_nn_9', 'ga_generation_14_nn_7.keras', 'ga_generation_16_nn_9.keras', '0.8383838383838383', 'None', '0.16161616161616163', 'None'
'ga_generation_17_nn_10', 'ga_generation_14_nn_7.keras', 'ga_generation_16_nn_9.keras', '0.8383838383838383', 'None', '0.16161616161616163', 'None'
'ga_generation_17_nn_11', 'ga_generation_16_nn_15.keras', 'ga_generation_16_nn_16.keras', '0.8383838383838383', 'None', '0.16161616161616163', 'None'
'ga_generation_17_nn_12', 'ga_generation_16_nn_15.keras', 'ga_generation_16_nn_16.keras', '0.8383838383838383', 'None', '0.16161616161616163', 'None'
'ga_generation_17_nn_13', 'ga_generation_16_nn_16.keras', 'ga_generation_16_nn_15.keras', '0.8383838383838383', '__linear_recombination_crossover', '0.16161616161616163', 'None'
'ga_generation_17_nn_14', 'ga_generation_16_nn_16.keras', 'ga_generation_16_nn_15.keras', '0.8383838383838383', '__linear_recombination_crossover', '0.16161616161616163', 'None'
'ga_generation_17_nn_15', 'ga_generation_16_nn_9.keras', 'ga_generation_14_nn_7.keras', '0.8383838383838383', '__arithmetic_crossover', '0.16161616161616163', 'None'
'ga_generation_17_nn_16', 'ga_generation_16_nn_9.keras', 'ga_generation_14_nn_7.keras', '0.8383838383838383', '__arithmetic_crossover', '0.16161616161616163', 'None'
'ga_generation_18_nn_7', 'ga_generation_16_nn_16.keras', 'ga_generation_17_nn_8.keras', '0.8282828282828283', '__one_point_crossover', '0.1717171717171717', 'None'
'ga_generation_18_nn_8', 'ga_generation_16_nn_16.keras', 'ga_generation_17_nn_8.keras', '0.8282828282828283', '__one_point_crossover', '0.1717171717171717', 'None'
'ga_generation_18_nn_9', 'ga_generation_17_nn_7.keras', 'ga_generation_17_nn_16.keras', '0.8282828282828283', '__multivariate_crossover', '0.1717171717171717', 'None'
'ga_generation_18_nn_10', 'ga_generation_17_nn_7.keras', 'ga_generation_17_nn_16.keras', '0.8282828282828283', '__multivariate_crossover', '0.1717171717171717', 'None'
'ga_generation_18_nn_11', 'ga_generation_17_nn_7.keras', 'ga_generation_16_nn_9.keras', '0.8282828282828283', 'None', '0.1717171717171717', 'None'
'ga_generation_18_nn_12', 'ga_generation_17_nn_7.keras', 'ga_generation_16_nn_9.keras', '0.8282828282828283', 'None', '0.1717171717171717', 'None'
'ga_generation_18_nn_13', 'ga_generation_17_nn_8.keras', 'ga_generation_16_nn_9.keras', '0.8282828282828283', '__one_point_crossover', '0.1717171717171717', 'None'
'ga_generation_18_nn_14', 'ga_generation_17_nn_8.keras', 'ga_generation_16_nn_9.keras', '0.8282828282828283', '__one_point_crossover', '0.1717171717171717', 'None'
'ga_generation_18_nn_15', 'ga_generation_17_nn_8.keras', 'ga_generation_17_nn_16.keras', '0.8282828282828283', '__one_point_crossover', '0.1717171717171717', 'None'
'ga_generation_18_nn_16', 'ga_generation_17_nn_8.keras', 'ga_generation_17_nn_16.keras', '0.8282828282828283', '__one_point_crossover', '0.1717171717171717', 'None'
'ga_generation_19_nn_7', 'ga_generation_18_nn_14.keras', 'ga_generation_18_nn_7.keras', '0.8181818181818181', '__arithmetic_crossover', '0.18181818181818182', 'None'
'ga_generation_19_nn_8', 'ga_generation_18_nn_14.keras', 'ga_generation_18_nn_7.keras', '0.8181818181818181', '__arithmetic_crossover', '0.18181818181818182', 'None'
'ga_generation_19_nn_9', 'ga_generation_18_nn_13.keras', 'ga_generation_18_nn_7.keras', '0.8181818181818181', '__multi_point_crossover', '0.18181818181818182', 'None'
'ga_generation_19_nn_10', 'ga_generation_18_nn_13.keras', 'ga_generation_18_nn_7.keras', '0.8181818181818181', '__multi_point_crossover', '0.18181818181818182', '__displacement_inversion_mutation'
'ga_generation_19_nn_11', 'ga_generation_18_nn_7.keras', 'ga_generation_18_nn_9.keras', '0.8181818181818181', '__multivariate_crossover', '0.18181818181818182', 'None'
'ga_generation_19_nn_12', 'ga_generation_18_nn_7.keras', 'ga_generation_18_nn_9.keras', '0.8181818181818181', '__multivariate_crossover', '0.18181818181818182', '__displacement_mutation'
'ga_generation_19_nn_13', 'ga_generation_18_nn_9.keras', 'ga_generation_18_nn_13.keras', '0.8181818181818181', 'None', '0.18181818181818182', 'None'
'ga_generation_19_nn_14', 'ga_generation_18_nn_9.keras', 'ga_generation_18_nn_13.keras', '0.8181818181818181', 'None', '0.18181818181818182', '__displacement_inversion_mutation'
'ga_generation_19_nn_15', 'ga_generation_17_nn_7.keras', 'ga_generation_18_nn_16.keras', '0.8181818181818181', '__multi_point_crossover', '0.18181818181818182', 'None'
'ga_generation_19_nn_16', 'ga_generation_17_nn_7.keras', 'ga_generation_18_nn_16.keras', '0.8181818181818181', '__multi_point_crossover', '0.18181818181818182', '__inversion_mutation'
'ga_generation_20_nn_7', 'ga_generation_18_nn_9.keras', 'ga_generation_19_nn_8.keras', '0.8080808080808081', '__arithmetic_crossover', '0.1919191919191919', 'None'
'ga_generation_20_nn_8', 'ga_generation_18_nn_9.keras', 'ga_generation_19_nn_8.keras', '0.8080808080808081', '__arithmetic_crossover', '0.1919191919191919', '__displacement_mutation'
'ga_generation_20_nn_9', 'ga_generation_19_nn_8.keras', 'ga_generation_18_nn_9.keras', '0.8080808080808081', '__one_point_crossover', '0.1919191919191919', 'None'
'ga_generation_20_nn_10', 'ga_generation_19_nn_8.keras', 'ga_generation_18_nn_9.keras', '0.8080808080808081', '__one_point_crossover', '0.1919191919191919', 'None'
'ga_generation_20_nn_11', 'ga_generation_18_nn_13.keras', 'ga_generation_18_nn_9.keras', '0.8080808080808081', 'None', '0.1919191919191919', 'None'
'ga_generation_20_nn_12', 'ga_generation_18_nn_13.keras', 'ga_generation_18_nn_9.keras', '0.8080808080808081', 'None', '0.1919191919191919', 'None'
'ga_generation_20_nn_13', 'ga_generation_19_nn_8.keras', 'ga_generation_18_nn_16.keras', '0.8080808080808081', '__uniform_crossover', '0.1919191919191919', 'None'
'ga_generation_20_nn_14', 'ga_generation_19_nn_8.keras', 'ga_generation_18_nn_16.keras', '0.8080808080808081', '__uniform_crossover', '0.1919191919191919', 'None'
'ga_generation_20_nn_15', 'ga_generation_18_nn_7.keras', 'ga_generation_18_nn_9.keras', '0.8080808080808081', '__average_crossover_and_flat_crossover', '0.1919191919191919', '__displacement_inversion_mutation'
'ga_generation_20_nn_16', 'ga_generation_18_nn_7.keras', 'ga_generation_18_nn_9.keras', '0.8080808080808081', '__average_crossover_and_flat_crossover', '0.1919191919191919', '__random_resetting_mutation'
'ga_generation_21_nn_7', 'ga_generation_20_nn_8.keras', 'ga_generation_20_nn_13.keras', '0.797979797979798', '__arithmetic_crossover', '0.20202020202020202', 'None'
'ga_generation_21_nn_8', 'ga_generation_20_nn_8.keras', 'ga_generation_20_nn_13.keras', '0.797979797979798', '__arithmetic_crossover', '0.20202020202020202', 'None'
'ga_generation_21_nn_9', 'ga_generation_20_nn_15.keras', 'ga_generation_20_nn_8.keras', '0.797979797979798', '__multivariate_crossover', '0.20202020202020202', 'None'
'ga_generation_21_nn_10', 'ga_generation_20_nn_15.keras', 'ga_generation_20_nn_8.keras', '0.797979797979798', '__multivariate_crossover', '0.20202020202020202', '__inversion_mutation'
'ga_generation_21_nn_11', 'ga_generation_20_nn_8.keras', 'ga_generation_19_nn_9.keras', '0.797979797979798', '__arithmetic_crossover', '0.20202020202020202', '__inversion_mutation'
'ga_generation_21_nn_12', 'ga_generation_20_nn_8.keras', 'ga_generation_19_nn_9.keras', '0.797979797979798', '__arithmetic_crossover', '0.20202020202020202', '__partial_shuffle_mutation'
'ga_generation_21_nn_13', 'ga_generation_18_nn_9.keras', 'ga_generation_20_nn_13.keras', '0.797979797979798', 'None', '0.20202020202020202', 'None'
'ga_generation_21_nn_14', 'ga_generation_18_nn_9.keras', 'ga_generation_20_nn_13.keras', '0.797979797979798', 'None', '0.20202020202020202', '__partial_shuffle_mutation'
'ga_generation_21_nn_15', 'ga_generation_19_nn_9.keras', 'ga_generation_20_nn_13.keras', '0.797979797979798', 'None', '0.20202020202020202', 'None'
'ga_generation_21_nn_16', 'ga_generation_19_nn_9.keras', 'ga_generation_20_nn_13.keras', '0.797979797979798', 'None', '0.20202020202020202', 'None'
'ga_generation_22_nn_7', 'ga_generation_21_nn_10.keras', 'ga_generation_21_nn_12.keras', '0.7878787878787878', 'None', '0.21212121212121213', 'None'
'ga_generation_22_nn_8', 'ga_generation_21_nn_10.keras', 'ga_generation_21_nn_12.keras', '0.7878787878787878', 'None', '0.21212121212121213', 'None'
'ga_generation_22_nn_9', 'ga_generation_21_nn_11.keras', 'ga_generation_20_nn_13.keras', '0.7878787878787878', '__average_crossover_and_flat_crossover', '0.21212121212121213', 'None'
'ga_generation_22_nn_10', 'ga_generation_21_nn_11.keras', 'ga_generation_20_nn_13.keras', '0.7878787878787878', '__average_crossover_and_flat_crossover', '0.21212121212121213', 'None'
'ga_generation_22_nn_11', 'ga_generation_20_nn_13.keras', 'ga_generation_21_nn_15.keras', '0.7878787878787878', '__average_crossover_and_flat_crossover', '0.21212121212121213', 'None'
'ga_generation_22_nn_12', 'ga_generation_20_nn_13.keras', 'ga_generation_21_nn_15.keras', '0.7878787878787878', '__average_crossover_and_flat_crossover', '0.21212121212121213', 'None'
'ga_generation_22_nn_13', 'ga_generation_21_nn_11.keras', 'ga_generation_21_nn_15.keras', '0.7878787878787878', '__one_point_crossover', '0.21212121212121213', 'None'
'ga_generation_22_nn_14', 'ga_generation_21_nn_11.keras', 'ga_generation_21_nn_15.keras', '0.7878787878787878', '__one_point_crossover', '0.21212121212121213', 'None'
'ga_generation_22_nn_15', 'ga_generation_21_nn_13.keras', 'ga_generation_21_nn_12.keras', '0.7878787878787878', '__multivariate_crossover', '0.21212121212121213', 'None'
'ga_generation_22_nn_16', 'ga_generation_21_nn_13.keras', 'ga_generation_21_nn_12.keras', '0.7878787878787878', '__multivariate_crossover', '0.21212121212121213', '__swap_mutation'
'ga_generation_23_nn_7', 'ga_generation_22_nn_12.keras', 'ga_generation_22_nn_11.keras', '0.7777777777777778', 'None', '0.2222222222222222', '__inversion_mutation'
'ga_generation_23_nn_8', 'ga_generation_22_nn_12.keras', 'ga_generation_22_nn_11.keras', '0.7777777777777778', 'None', '0.2222222222222222', '__displacement_inversion_mutation'
'ga_generation_23_nn_9', 'ga_generation_21_nn_12.keras', 'ga_generation_22_nn_8.keras', '0.7777777777777778', '__one_point_crossover', '0.2222222222222222', 'None'
'ga_generation_23_nn_10', 'ga_generation_21_nn_12.keras', 'ga_generation_22_nn_8.keras', '0.7777777777777778', '__one_point_crossover', '0.2222222222222222', 'None'
'ga_generation_23_nn_11', 'ga_generation_21_nn_11.keras', 'ga_generation_22_nn_11.keras', '0.7777777777777778', '__one_point_crossover', '0.2222222222222222', 'None'
'ga_generation_23_nn_12', 'ga_generation_21_nn_11.keras', 'ga_generation_22_nn_11.keras', '0.7777777777777778', '__one_point_crossover', '0.2222222222222222', 'None'
'ga_generation_23_nn_13', 'ga_generation_21_nn_13.keras', 'ga_generation_22_nn_12.keras', '0.7777777777777778', '__uniform_crossover', '0.2222222222222222', 'None'
'ga_generation_23_nn_14', 'ga_generation_21_nn_13.keras', 'ga_generation_22_nn_12.keras', '0.7777777777777778', '__uniform_crossover', '0.2222222222222222', '__random_resetting_mutation'
'ga_generation_23_nn_15', 'ga_generation_21_nn_11.keras', 'ga_generation_22_nn_11.keras', '0.7777777777777778', '__multivariate_crossover', '0.2222222222222222', 'None'
'ga_generation_23_nn_16', 'ga_generation_21_nn_11.keras', 'ga_generation_22_nn_11.keras', '0.7777777777777778', '__multivariate_crossover', '0.2222222222222222', 'None'
'ga_generation_24_nn_7', 'ga_generation_23_nn_8.keras', 'ga_generation_23_nn_15.keras', '0.7676767676767677', '__multivariate_crossover', '0.23232323232323232', 'None'
'ga_generation_24_nn_8', 'ga_generation_23_nn_8.keras', 'ga_generation_23_nn_15.keras', '0.7676767676767677', '__multivariate_crossover', '0.23232323232323232', 'None'
'ga_generation_24_nn_9', 'ga_generation_23_nn_8.keras', 'ga_generation_23_nn_14.keras', '0.7676767676767677', 'None', '0.23232323232323232', 'None'
'ga_generation_24_nn_10', 'ga_generation_23_nn_8.keras', 'ga_generation_23_nn_14.keras', '0.7676767676767677', 'None', '0.23232323232323232', 'None'
'ga_generation_24_nn_11', 'ga_generation_21_nn_13.keras', 'ga_generation_23_nn_14.keras', '0.7676767676767677', '__linear_recombination_crossover', '0.23232323232323232', '__displacement_inversion_mutation'
'ga_generation_24_nn_12', 'ga_generation_21_nn_13.keras', 'ga_generation_23_nn_14.keras', '0.7676767676767677', '__linear_recombination_crossover', '0.23232323232323232', '__displacement_mutation'
'ga_generation_24_nn_13', 'ga_generation_23_nn_14.keras', 'ga_generation_23_nn_13.keras', '0.7676767676767677', 'None', '0.23232323232323232', 'None'
'ga_generation_24_nn_14', 'ga_generation_23_nn_14.keras', 'ga_generation_23_nn_13.keras', '0.7676767676767677', 'None', '0.23232323232323232', '__displacement_inversion_mutation'
'ga_generation_24_nn_15', 'ga_generation_23_nn_15.keras', 'ga_generation_23_nn_13.keras', '0.7676767676767677', 'None', '0.23232323232323232', 'None'
'ga_generation_24_nn_16', 'ga_generation_23_nn_15.keras', 'ga_generation_23_nn_13.keras', '0.7676767676767677', 'None', '0.23232323232323232', 'None'
'ga_generation_25_nn_7', 'ga_generation_24_nn_15.keras', 'ga_generation_21_nn_13.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_8', 'ga_generation_24_nn_15.keras', 'ga_generation_21_nn_13.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_9', 'ga_generation_24_nn_15.keras', 'ga_generation_24_nn_8.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', '__partial_shuffle_mutation'
'ga_generation_25_nn_10', 'ga_generation_24_nn_15.keras', 'ga_generation_24_nn_8.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', '__inversion_mutation'
'ga_generation_25_nn_11', 'ga_generation_21_nn_13.keras', 'ga_generation_24_nn_15.keras', '0.7575757575757576', '__linear_recombination_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_12', 'ga_generation_21_nn_13.keras', 'ga_generation_24_nn_15.keras', '0.7575757575757576', '__linear_recombination_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_13', 'ga_generation_24_nn_15.keras', 'ga_generation_24_nn_11.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_14', 'ga_generation_24_nn_15.keras', 'ga_generation_24_nn_11.keras', '0.7575757575757576', 'None', '0.24242424242424243', 'None'
'ga_generation_25_nn_15', 'ga_generation_24_nn_15.keras', 'ga_generation_24_nn_16.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', 'None'
'ga_generation_25_nn_16', 'ga_generation_24_nn_15.keras', 'ga_generation_24_nn_16.keras', '0.7575757575757576', '__arithmetic_crossover', '0.24242424242424243', 'None'
'ga_generation_26_nn_7', 'ga_generation_25_nn_7.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__multivariate_crossover', '0.25252525252525254', '__random_resetting_mutation'
'ga_generation_26_nn_8', 'ga_generation_25_nn_7.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__multivariate_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_9', 'ga_generation_21_nn_13.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', '__partial_shuffle_mutation'
'ga_generation_26_nn_10', 'ga_generation_21_nn_13.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__uniform_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_11', 'ga_generation_25_nn_7.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__linear_recombination_crossover', '0.25252525252525254', '__inversion_mutation'
'ga_generation_26_nn_12', 'ga_generation_25_nn_7.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__linear_recombination_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_13', 'ga_generation_24_nn_11.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__arithmetic_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_14', 'ga_generation_24_nn_11.keras', 'ga_generation_25_nn_9.keras', '0.7474747474747474', '__arithmetic_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_15', 'ga_generation_25_nn_7.keras', 'ga_generation_21_nn_13.keras', '0.7474747474747474', '__multivariate_crossover', '0.25252525252525254', 'None'
'ga_generation_26_nn_16', 'ga_generation_25_nn_7.keras', 'ga_generation_21_nn_13.keras', '0.7474747474747474', '__multivariate_crossover', '0.25252525252525254', 'None'
'ga_generation_27_nn_7', 'ga_generation_26_nn_15.keras', 'ga_generation_26_nn_11.keras', '0.7373737373737373', '__uniform_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_8', 'ga_generation_26_nn_15.keras', 'ga_generation_26_nn_11.keras', '0.7373737373737373', '__uniform_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_9', 'ga_generation_26_nn_8.keras', 'ga_generation_26_nn_14.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_10', 'ga_generation_26_nn_8.keras', 'ga_generation_26_nn_14.keras', '0.7373737373737373', '__one_point_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_11', 'ga_generation_26_nn_15.keras', 'ga_generation_25_nn_11.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_12', 'ga_generation_26_nn_15.keras', 'ga_generation_25_nn_11.keras', '0.7373737373737373', '__average_crossover_and_flat_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_13', 'ga_generation_25_nn_11.keras', 'ga_generation_26_nn_15.keras', '0.7373737373737373', '__linear_recombination_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_14', 'ga_generation_25_nn_11.keras', 'ga_generation_26_nn_15.keras', '0.7373737373737373', '__linear_recombination_crossover', '0.26262626262626265', '__displacement_inversion_mutation'
'ga_generation_27_nn_15', 'ga_generation_25_nn_11.keras', 'ga_generation_26_nn_15.keras', '0.7373737373737373', '__multivariate_crossover', '0.26262626262626265', 'None'
'ga_generation_27_nn_16', 'ga_generation_25_nn_11.keras', 'ga_generation_26_nn_15.keras', '0.7373737373737373', '__multivariate_crossover', '0.26262626262626265', 'None'
'ga_generation_28_nn_7', 'ga_generation_27_nn_16.keras', 'ga_generation_27_nn_9.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_8', 'ga_generation_27_nn_16.keras', 'ga_generation_27_nn_9.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', '__random_resetting_mutation'
'ga_generation_28_nn_9', 'ga_generation_27_nn_15.keras', 'ga_generation_27_nn_8.keras', '0.7272727272727273', '__multivariate_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_10', 'ga_generation_27_nn_15.keras', 'ga_generation_27_nn_8.keras', '0.7272727272727273', '__multivariate_crossover', '0.2727272727272727', '__swap_mutation'
'ga_generation_28_nn_11', 'ga_generation_27_nn_14.keras', 'ga_generation_27_nn_8.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_12', 'ga_generation_27_nn_14.keras', 'ga_generation_27_nn_8.keras', '0.7272727272727273', '__one_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_13', 'ga_generation_27_nn_16.keras', 'ga_generation_27_nn_15.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_14', 'ga_generation_27_nn_16.keras', 'ga_generation_27_nn_15.keras', '0.7272727272727273', '__multi_point_crossover', '0.2727272727272727', 'None'
'ga_generation_28_nn_15', 'ga_generation_27_nn_8.keras', 'ga_generation_27_nn_15.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_28_nn_16', 'ga_generation_27_nn_8.keras', 'ga_generation_27_nn_15.keras', '0.7272727272727273', 'None', '0.2727272727272727', 'None'
'ga_generation_29_nn_7', 'ga_generation_28_nn_10.keras', 'ga_generation_28_nn_8.keras', '0.7171717171717171', '__multivariate_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_8', 'ga_generation_28_nn_10.keras', 'ga_generation_28_nn_8.keras', '0.7171717171717171', '__multivariate_crossover', '0.2828282828282828', '__displacement_mutation'
'ga_generation_29_nn_9', 'ga_generation_28_nn_7.keras', 'ga_generation_28_nn_8.keras', '0.7171717171717171', '__linear_recombination_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_10', 'ga_generation_28_nn_7.keras', 'ga_generation_28_nn_8.keras', '0.7171717171717171', '__linear_recombination_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_11', 'ga_generation_28_nn_12.keras', 'ga_generation_28_nn_10.keras', '0.7171717171717171', '__average_crossover_and_flat_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_12', 'ga_generation_28_nn_12.keras', 'ga_generation_28_nn_10.keras', '0.7171717171717171', '__average_crossover_and_flat_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_13', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_7.keras', '0.7171717171717171', '__one_point_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_14', 'ga_generation_28_nn_9.keras', 'ga_generation_28_nn_7.keras', '0.7171717171717171', '__one_point_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_15', 'ga_generation_28_nn_7.keras', 'ga_generation_28_nn_12.keras', '0.7171717171717171', '__multi_point_crossover', '0.2828282828282828', 'None'
'ga_generation_29_nn_16', 'ga_generation_28_nn_7.keras', 'ga_generation_28_nn_12.keras', '0.7171717171717171', '__multi_point_crossover', '0.2828282828282828', '__displacement_inversion_mutation'
'ga_generation_30_nn_7', 'ga_generation_28_nn_10.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', '__displacement_mutation'
'ga_generation_30_nn_8', 'ga_generation_28_nn_10.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_9', 'ga_generation_29_nn_16.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', 'None', '0.29292929292929293', 'None'
'ga_generation_30_nn_10', 'ga_generation_29_nn_16.keras', 'ga_generation_29_nn_15.keras', '0.7070707070707071', 'None', '0.29292929292929293', 'None'
'ga_generation_30_nn_11', 'ga_generation_28_nn_10.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_12', 'ga_generation_28_nn_10.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__multivariate_crossover', '0.29292929292929293', '__swap_mutation'
'ga_generation_30_nn_13', 'ga_generation_29_nn_16.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_14', 'ga_generation_29_nn_16.keras', 'ga_generation_29_nn_10.keras', '0.7070707070707071', '__one_point_crossover', '0.29292929292929293', 'None'
'ga_generation_30_nn_15', 'ga_generation_29_nn_10.keras', 'ga_generation_29_nn_9.keras', '0.7070707070707071', 'None', '0.29292929292929293', 'None'
'ga_generation_30_nn_16', 'ga_generation_29_nn_10.keras', 'ga_generation_29_nn_9.keras', '0.7070707070707071', 'None', '0.29292929292929293', 'None'
'ga_generation_31_nn_7', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_8', 'ga_generation_30_nn_13.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', '__average_crossover_and_flat_crossover', '0.30303030303030304', '__inversion_mutation'
'ga_generation_31_nn_9', 'ga_generation_30_nn_14.keras', 'ga_generation_29_nn_16.keras', '0.696969696969697', '__linear_recombination_crossover', '0.30303030303030304', '__partial_shuffle_mutation'
'ga_generation_31_nn_10', 'ga_generation_30_nn_14.keras', 'ga_generation_29_nn_16.keras', '0.696969696969697', '__linear_recombination_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_11', 'ga_generation_29_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', 'None', '0.30303030303030304', 'None'
'ga_generation_31_nn_12', 'ga_generation_29_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.696969696969697', 'None', '0.30303030303030304', 'None'
'ga_generation_31_nn_13', 'ga_generation_30_nn_9.keras', 'ga_generation_29_nn_16.keras', '0.696969696969697', '__one_point_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_14', 'ga_generation_30_nn_9.keras', 'ga_generation_29_nn_16.keras', '0.696969696969697', '__one_point_crossover', '0.30303030303030304', '__inversion_mutation'
'ga_generation_31_nn_15', 'ga_generation_29_nn_15.keras', 'ga_generation_29_nn_16.keras', '0.696969696969697', '__one_point_crossover', '0.30303030303030304', 'None'
'ga_generation_31_nn_16', 'ga_generation_29_nn_15.keras', 'ga_generation_29_nn_16.keras', '0.696969696969697', '__one_point_crossover', '0.30303030303030304', '__swap_mutation'
'ga_generation_32_nn_7', 'ga_generation_31_nn_15.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__multi_point_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_8', 'ga_generation_31_nn_15.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__multi_point_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_9', 'ga_generation_29_nn_15.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__uniform_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_10', 'ga_generation_29_nn_15.keras', 'ga_generation_31_nn_10.keras', '0.6868686868686869', '__uniform_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_11', 'ga_generation_29_nn_15.keras', 'ga_generation_31_nn_15.keras', '0.6868686868686869', '__average_crossover_and_flat_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_12', 'ga_generation_29_nn_15.keras', 'ga_generation_31_nn_15.keras', '0.6868686868686869', '__average_crossover_and_flat_crossover', '0.31313131313131315', '__displacement_inversion_mutation'
'ga_generation_32_nn_13', 'ga_generation_31_nn_15.keras', 'ga_generation_30_nn_9.keras', '0.6868686868686869', '__multi_point_crossover', '0.31313131313131315', '__inversion_mutation'
'ga_generation_32_nn_14', 'ga_generation_31_nn_15.keras', 'ga_generation_30_nn_9.keras', '0.6868686868686869', '__multi_point_crossover', '0.31313131313131315', 'None'
'ga_generation_32_nn_15', 'ga_generation_31_nn_15.keras', 'ga_generation_30_nn_9.keras', '0.6868686868686869', 'None', '0.31313131313131315', '__random_resetting_mutation'
'ga_generation_32_nn_16', 'ga_generation_31_nn_15.keras', 'ga_generation_30_nn_9.keras', '0.6868686868686869', 'None', '0.31313131313131315', 'None'
'ga_generation_33_nn_7', 'ga_generation_32_nn_12.keras', 'ga_generation_32_nn_8.keras', '0.6767676767676767', '__linear_recombination_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_8', 'ga_generation_32_nn_12.keras', 'ga_generation_32_nn_8.keras', '0.6767676767676767', '__linear_recombination_crossover', '0.32323232323232326', '__displacement_mutation'
'ga_generation_33_nn_9', 'ga_generation_32_nn_15.keras', 'ga_generation_32_nn_7.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
